bug_type;bug_id;commit_hash_bug;commit_hash_ref;considered_commits;date_commit_bug;date_commit_refactoring;diff_in_days;distance;el;ending_commit;is_root_canal;ref_hash_id;ref_type;scope;starting_commit;type
;6901;1d14ed26eed928b9fc0ac275b542da16332cd2e6;9c1fe4baca4d3a25ecbfc8f64b863c2ce6251ffe;[u'6d43fa69683fda97c612edffabf1ffeff28faeb7', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'93407d4529276fd437de5b7472c99100508c3f9e', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'e468a287edfcabd8baff1826a1bab953033e1bd4', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'ce2ae58730e7a166034dbb96092a1b9997860c07', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'3bea458e30e79a3f9f05769ac4a43687ed0a8074', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'85446dd60751409efa569aac759a788067e3da40', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'7637afb1d32095ff797f665bf81e2712a02cf01f', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'11305945244534ec9d9c3e8fee189b5eaa95d829'];13/07/16 01:04;19/11/15 19:28;236;27;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7941;TRUE;3efdcbfc0dbed0df421496366e42e2cb;Extract Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner'];6169;inserted
;6901;1d14ed26eed928b9fc0ac275b542da16332cd2e6;e223a9e97515d63d8710b65428b35119021cd38f;[u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'93407d4529276fd437de5b7472c99100508c3f9e', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'11305945244534ec9d9c3e8fee189b5eaa95d829', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'13bd42b001a21cf108e4b7068c63d549a843ab95'];13/07/16 01:04;04/03/16 02:05;130;21;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7941;FALSE;d83156bf44b446481345e494b658480b;Inline Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate'];6852;inserted
;6901;1d14ed26eed928b9fc0ac275b542da16332cd2e6;dfb85e1136c924f3779157964b9a43db2fe7a2ad;[u'6d43fa69683fda97c612edffabf1ffeff28faeb7', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'93407d4529276fd437de5b7472c99100508c3f9e', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'e468a287edfcabd8baff1826a1bab953033e1bd4', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'3bea458e30e79a3f9f05769ac4a43687ed0a8074', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'85446dd60751409efa569aac759a788067e3da40', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'7637afb1d32095ff797f665bf81e2712a02cf01f', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'11305945244534ec9d9c3e8fee189b5eaa95d829'];13/07/16 01:04;21/12/15 07:35;204;26;com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols;7941;FALSE;7f538612e400a83fedd8441eaf9cf965;Extract Method;[u'com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.copyTranslations'];6441;inserted
;6900;1d14ed26eed928b9fc0ac275b542da16332cd2e6;9c1fe4baca4d3a25ecbfc8f64b863c2ce6251ffe;[u'6d43fa69683fda97c612edffabf1ffeff28faeb7', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'93407d4529276fd437de5b7472c99100508c3f9e', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'e468a287edfcabd8baff1826a1bab953033e1bd4', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'ce2ae58730e7a166034dbb96092a1b9997860c07', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'3bea458e30e79a3f9f05769ac4a43687ed0a8074', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'85446dd60751409efa569aac759a788067e3da40', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'7637afb1d32095ff797f665bf81e2712a02cf01f', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'11305945244534ec9d9c3e8fee189b5eaa95d829'];13/07/16 01:04;19/11/15 19:28;236;27;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7941;TRUE;3efdcbfc0dbed0df421496366e42e2cb;Extract Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner'];6169;inserted
;6900;1d14ed26eed928b9fc0ac275b542da16332cd2e6;e223a9e97515d63d8710b65428b35119021cd38f;[u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'93407d4529276fd437de5b7472c99100508c3f9e', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'11305945244534ec9d9c3e8fee189b5eaa95d829', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'13bd42b001a21cf108e4b7068c63d549a843ab95'];13/07/16 01:04;04/03/16 02:05;130;21;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7941;FALSE;d83156bf44b446481345e494b658480b;Inline Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate'];6852;inserted
;6900;1d14ed26eed928b9fc0ac275b542da16332cd2e6;dfb85e1136c924f3779157964b9a43db2fe7a2ad;[u'6d43fa69683fda97c612edffabf1ffeff28faeb7', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'93407d4529276fd437de5b7472c99100508c3f9e', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'e468a287edfcabd8baff1826a1bab953033e1bd4', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'3bea458e30e79a3f9f05769ac4a43687ed0a8074', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'85446dd60751409efa569aac759a788067e3da40', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'7637afb1d32095ff797f665bf81e2712a02cf01f', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'11305945244534ec9d9c3e8fee189b5eaa95d829'];13/07/16 01:04;21/12/15 07:35;204;26;com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols;7941;FALSE;7f538612e400a83fedd8441eaf9cf965;Extract Method;[u'com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.explicitCoercionSymbols', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.copyTranslations'];6441;inserted
;6066;343aff91b2290b438f6f91687e8fb4ccbc2997c7;8cd5fcb96101fc8218d62aad2bd571dac0d60c9a;[u'38fc84a3e187093b16178a6d54e2f76409571df9', u'd56e491885b9f2ac1a841084d0f05d74a7b2990e', u'523fa8eb08f74a30b993708390fc68b4e96d2316', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'1234592425732b8464cc6ba1608ebea614504e9d', u'ae0a1dadea341c006763acb28f52049ef6d5bfaf', u'15b98290808871e32eb3aca8bac2dea65a1d5361', u'5e1211636bcf4fd11c5dd414ac3b721abdb5bc4e', u'74f1f175d5d0bd67eb4befb3190ff351893ca0f2', u'72ce7a496615f07a671b9e2c9be092eea123791e', u'de8edd20807ae39c3ec5c184ae7373cdf1a3c400', u'f148a88ad2f13ee08dc1ca226031342266133d05', u'f1cc6265e52345f6f9ca3e261b91ad3653128db9', u'fa19eac9ac47f19d35f90a5a71ee9995516057c4', u'4e74609c9c8698bd101c7ec4a51ffc9afffd82f5', u'8c5fccbdf8b6b552dc8a1a1eca8abde67ad273ed', u'8cd5fcb96101fc8218d62aad2bd571dac0d60c9a', u'db975e4db9b5f575256106351f97fbb02aff2ea6', u'4ee2b352d42437f9c85f190c55e44388d06b3d05', u'5711bbeba9820884bc8ee6222b905f34bd9a6f0f', u'c79cf625364447ee5aea18c141354d408fdd48aa', u'aa477b2a86dba7004512abb2f6316fdf755636a5', u'f21145bfe426b884968b5d9bef800f71c50a6fdb', u'c6c2edd349ab563a3f4822cf6da9c30e4efc828a', u'ce7db49cb5fb4117747d5841099364fd5efe5a14', u'fe7d33fd2fc82a6f5fecde17e6555d32b1302f9d', u'834b7523c2c2efebcd75d7a7bd71c4c9fccd22f2', u'5e1aa987037117c4e6208c0709e3e7379434c338', u'0b122975c5a8c462c827a70a805ee160ddf2a23e', u'd308cf7e022271ebf869840185ac02871f5ce9ca', u'5b7278764c89c1823156c4bb71350fb0a9bede9e', u'ddfeb541dcf8be8cad3ec64be37c7406d2de366b'];05/07/16 10:35;18/07/13 01:58;1083;32;com.facebook.presto.sql.planner.EffectivePredicateExtractor.visitAggregation;7932;FALSE;aa3417b40f3359c6e93461905d51999c;Extract Method;[u'com.facebook.presto.sql.planner.EffectivePredicateExtractor', u'com.facebook.presto.sql.planner.EffectivePredicateExtractor.visitAggregation', u'com.facebook.presto.sql.planner.EffectivePredicateExtractor.visitAggregation', u'com.facebook.presto.sql.planner.EffectivePredicateExtractor', u'com.facebook.presto.sql.planner.EffectivePredicateExtractor.pullExpressionThroughSymbols'];1848;inserted
;6066;343aff91b2290b438f6f91687e8fb4ccbc2997c7;9c1fe4baca4d3a25ecbfc8f64b863c2ce6251ffe;[u'6d43fa69683fda97c612edffabf1ffeff28faeb7', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'93407d4529276fd437de5b7472c99100508c3f9e', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'e468a287edfcabd8baff1826a1bab953033e1bd4', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'ce2ae58730e7a166034dbb96092a1b9997860c07', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'3bea458e30e79a3f9f05769ac4a43687ed0a8074', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'13bd42b001a21cf108e4b7068c63d549a843ab95', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'85446dd60751409efa569aac759a788067e3da40', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'7637afb1d32095ff797f665bf81e2712a02cf01f', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'11305945244534ec9d9c3e8fee189b5eaa95d829'];05/07/16 10:35;19/11/15 19:28;228;27;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7932;TRUE;3efdcbfc0dbed0df421496366e42e2cb;Extract Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner'];6169;inserted
;6066;343aff91b2290b438f6f91687e8fb4ccbc2997c7;e223a9e97515d63d8710b65428b35119021cd38f;[u'b61946ae22ded11883a6a001b9df6ab02a386fca', u'b9edeb19acf1420c029574398b365cb9cd10af45', u'30340ae10cda4efb91ff57ff58583f78759b4b3d', u'2f373cf471bc0baec0e8a3f98a113423fea42997', u'93407d4529276fd437de5b7472c99100508c3f9e', u'dbb15a69b5a8963398d82c679682b24216a5723f', u'd725e4c654270636bc7de92cc6d74683b1de29fe', u'9516a1672a9709db1afc0ccf3d5ff16c28726bdd', u'8b010273d02ed8950b2ab47d7c435537219d3c77', u'3847d03a4ac7e7f4e52bca451ddb5089a7402072', u'5461239e4dcd9e37b8d30d6120ac604dee4d65bd', u'9c7805483203d3888a6c0e7f7f3cda2cb239b35c', u'0a10c25a595c6df31ac50d7a35d0bd8440d71d79', u'b5d8bf55da276e55a7be4b43e5c275ea2eb21193', u'33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332', u'431c6296507f9db32cd6dcbb25a43f50b914c605', u'11305945244534ec9d9c3e8fee189b5eaa95d829', u'fd0a15d2e49ce4a01f3b8c8eea885c43cf17f418', u'e1b23f1da3c1c6174cb02cea24f7efc59d8788b7', u'00c741c2570db5fc015a0e78deadf76ccdbf2796', u'13bd42b001a21cf108e4b7068c63d549a843ab95'];05/07/16 10:35;04/03/16 02:05;123;21;com.facebook.presto.sql.planner.QueryPlanner.aggregate;7932;FALSE;d83156bf44b446481345e494b658480b;Inline Method;[u'com.facebook.presto.sql.planner.QueryPlanner.aggregateGroupingSet', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner', u'com.facebook.presto.sql.planner.QueryPlanner.aggregate'];6852;inserted
;3666;def1f5a3ba5263f84ba3ce3c6ebd0ad7e930974a;bd4d914db5e912f3cce61dbf89e3ec267a0a8716;[u'53aa95597b8fb9ac66e7d062c462a8145043a43b', u'cf98bbe1be73771f6f61355718978bab30aa6798', u'f21145bfe426b884968b5d9bef800f71c50a6fdb', u'5837d6cdd8ec7b41e71ef7309251fe8398633bec', u'33601e0ee1567a917b74edc11e2d7c0e815b9c01', u'accb470c1e9f8535ad933dacaab5f47bf2d1fce8', u'48dfe936e8fd9b7521da59de9b77c6de5126cc34', u'd9c14802ae7a978b284e4b701c498da3c582c984', u'bb9d7435df36a0e5189e9abfdf3bf8f9a1065d6f', u'8bcef278a4106da783f4b4565d2b3344ba09a538', u'5f7ea497677bcbdc0617ee8d4e852d7e7803a191', u'05a8c7600c1cc7fc146f183fbef64c9359d73ce8', u'c2bee319292e1ab4d094b1ddb035d302958d2186', u'ddaef75fc8bd118187b1c2d61b0f2232a42630f8', u'def1f5a3ba5263f84ba3ce3c6ebd0ad7e930974a', u'2999855a06d17efed5c71c051fa4ab8860a69f30', u'3b0e5ccc430c5ae4187e6139535c32cc17bb2a2b', u'20b94763305828df9ce60597e02f4f5f7a81ec92', u'f49c44f88fa31b6df990638523444b59c35fef84', u'706e96f9769a4b3ffc1c45be06708226e139a534', u'99edf9e09267fb9ee9f6381da657d2daf8749cc7', u'efd8f10c07b08508afd95f77384f68303f656ed4', u'25e4ccc789c89c88ec4206e95738f5a5e52b8704', u'c8e5230e8194fe6517fbc93f1f4d5e999bbc58a8', u'2cccdcdaec8e87779b36d00b91f20029fe1e78dc', u'0cd709042cc74009c838ce88da29593078006c9b', u'677476177db953bffaa20ba92f3f554559dc8fae', u'a8666f4c35b017e2c83b56a8239b8535420fa2a1', u'0af520734e6e1d2f3263d98a5fb1311c942b5744', u'4ee2b352d42437f9c85f190c55e44388d06b3d05', u'17b74dd46b9598d7d8bc282682e0ac030bbfa306', u'140f828e4c45758fc86ce2ef3960ba74ad38e813', u'c153d2a4fa82ef5e84f87c2c1318114721841cee', u'87d30580c831f51d0089ab45607c2ca9ab08cfd6', u'81c55acd4100d57f825fce634af19191fec6676e', u'4bcf757f94474ea232667b7f36c38142f3b9273c', u'70dd707d179f9717742a2431fb47f38faa5a841a', u'c1e3a48271daf5bcab9e8da5f0967a4442b7560c', u'32cd6700c31dea7cbfd4165496770277959ceedc', u'6c67de2ab86c1c30ab6b5476e817235d599fa26e', u'afe0ebe918e3059e061f1cebdc1d79fd3b7442b9', u'3cd265aded918aa8651504b21f5629570f9c5805', u'254a2063c927dc1af4731b8c1274009cc279a9a6', u'bfab081dba47c50c99a60683663aae7e2c69757b', u'bd69a851810a4e73fc0beaef64d21dea5104cd9d', u'93f7d9eebf511172d1e9b5b151d5c51131d4e169', u'f920e4bee2ab27d6a7b898aace573d21cb64edaa', u'4a50ba8fab79a51fd292401e2770282c82137165', u'818ea905bb6254a08c6ccb2a525d8c2d513421a0', u'4aee64d140b0b3cefd97d28bf5dd4a6b50b3e3c6', u'e1dcfd68db1e7e190b0207c09aeb5ae546accb9a', u'74d73f1539828524506fccd2ca09e7634fe8f892'];16/09/15 14:24;09/12/12 21:00;1010;52;com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates;5758;FALSE;05842253c6a5c4987c0b525c1fbff114;Extract Method;[u'com.facebook.presto.cli.StatusPrinter', u'com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates', u'com.facebook.presto.cli.StatusPrinter.hideCursor', u'com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates', u'com.facebook.presto.cli.StatusPrinter'];649;inserted
;3666;def1f5a3ba5263f84ba3ce3c6ebd0ad7e930974a;bd4d914db5e912f3cce61dbf89e3ec267a0a8716;[u'53aa95597b8fb9ac66e7d062c462a8145043a43b', u'cf98bbe1be73771f6f61355718978bab30aa6798', u'f21145bfe426b884968b5d9bef800f71c50a6fdb', u'5837d6cdd8ec7b41e71ef7309251fe8398633bec', u'33601e0ee1567a917b74edc11e2d7c0e815b9c01', u'accb470c1e9f8535ad933dacaab5f47bf2d1fce8', u'48dfe936e8fd9b7521da59de9b77c6de5126cc34', u'd9c14802ae7a978b284e4b701c498da3c582c984', u'bb9d7435df36a0e5189e9abfdf3bf8f9a1065d6f', u'8bcef278a4106da783f4b4565d2b3344ba09a538', u'5f7ea497677bcbdc0617ee8d4e852d7e7803a191', u'05a8c7600c1cc7fc146f183fbef64c9359d73ce8', u'c2bee319292e1ab4d094b1ddb035d302958d2186', u'ddaef75fc8bd118187b1c2d61b0f2232a42630f8', u'def1f5a3ba5263f84ba3ce3c6ebd0ad7e930974a', u'2999855a06d17efed5c71c051fa4ab8860a69f30', u'3b0e5ccc430c5ae4187e6139535c32cc17bb2a2b', u'20b94763305828df9ce60597e02f4f5f7a81ec92', u'f49c44f88fa31b6df990638523444b59c35fef84', u'706e96f9769a4b3ffc1c45be06708226e139a534', u'99edf9e09267fb9ee9f6381da657d2daf8749cc7', u'efd8f10c07b08508afd95f77384f68303f656ed4', u'25e4ccc789c89c88ec4206e95738f5a5e52b8704', u'c8e5230e8194fe6517fbc93f1f4d5e999bbc58a8', u'2cccdcdaec8e87779b36d00b91f20029fe1e78dc', u'0cd709042cc74009c838ce88da29593078006c9b', u'677476177db953bffaa20ba92f3f554559dc8fae', u'a8666f4c35b017e2c83b56a8239b8535420fa2a1', u'0af520734e6e1d2f3263d98a5fb1311c942b5744', u'4ee2b352d42437f9c85f190c55e44388d06b3d05', u'17b74dd46b9598d7d8bc282682e0ac030bbfa306', u'140f828e4c45758fc86ce2ef3960ba74ad38e813', u'c153d2a4fa82ef5e84f87c2c1318114721841cee', u'87d30580c831f51d0089ab45607c2ca9ab08cfd6', u'81c55acd4100d57f825fce634af19191fec6676e', u'4bcf757f94474ea232667b7f36c38142f3b9273c', u'70dd707d179f9717742a2431fb47f38faa5a841a', u'c1e3a48271daf5bcab9e8da5f0967a4442b7560c', u'32cd6700c31dea7cbfd4165496770277959ceedc', u'6c67de2ab86c1c30ab6b5476e817235d599fa26e', u'afe0ebe918e3059e061f1cebdc1d79fd3b7442b9', u'3cd265aded918aa8651504b21f5629570f9c5805', u'254a2063c927dc1af4731b8c1274009cc279a9a6', u'bfab081dba47c50c99a60683663aae7e2c69757b', u'bd69a851810a4e73fc0beaef64d21dea5104cd9d', u'93f7d9eebf511172d1e9b5b151d5c51131d4e169', u'f920e4bee2ab27d6a7b898aace573d21cb64edaa', u'4a50ba8fab79a51fd292401e2770282c82137165', u'818ea905bb6254a08c6ccb2a525d8c2d513421a0', u'4aee64d140b0b3cefd97d28bf5dd4a6b50b3e3c6', u'e1dcfd68db1e7e190b0207c09aeb5ae546accb9a', u'74d73f1539828524506fccd2ca09e7634fe8f892'];16/09/15 14:24;09/12/12 21:00;1010;52;com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates;5758;FALSE;c14828bc85aa18d74912a524a0b25236;Extract Method;[u'com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates', u'com.facebook.presto.cli.StatusPrinter', u'com.facebook.presto.cli.StatusPrinter.resetScreen', u'com.facebook.presto.cli.StatusPrinter.printInitialStatusUpdates', u'com.facebook.presto.cli.StatusPrinter'];649;inserted
;4190;0516550004c35ff91c7581bb480ac80a49a05167;1b72057ecf6bfa40321b531c9473e446e31dae82;[u'879bea00b49f36ffb055ee58dffe3f050699b89a', u'f07b95837981e5c86ea3fa2f3c281cca460435d8', u'1aec23126a6f4f51e8e331be9bdc3043b5671280', u'b9b6a310a7228bcae6908e20379e20cd6a1648f7', u'515f9c93b76ce101cfc564104dbbe0984048f2ea', u'39ba46b44a3385f9545f78a4ba2ec046e528e952', u'4a55f9b003ac3cb47d081020ee5ce01918daf856', u'5dbcd71cf2ce9261aa407e2f966c4ffd2ccbdebc', u'1cdc9cab9801391d292b5ec107f37ec9a2625332', u'2ac2286616193949a648728e272f7f95353be45e', u'c1895a8bb4d9e0afa8bbbc53ce2e073d2dd1a160', u'0516550004c35ff91c7581bb480ac80a49a05167', u'e2d1876096ceee3cbe248c9f5b3e94f651105337', u'441dda47903daa233b516664342486a14f8abbb5', u'24191c4dbe520ca08503ba022b96e23306f7dce1', u'c1baa75cdcb6d6b1fe578d1d794bb4ead36900d4'];11/12/15 19:03;01/09/15 17:33;101;16;com.facebook.presto.server.HttpRemoteTask.abort;6319;FALSE;3da930a4fe7cf6210776e5ceb002e219;Extract Method;[u'com.facebook.presto.server.HttpRemoteTask.abort', u'com.facebook.presto.server.HttpRemoteTask', u'com.facebook.presto.server.HttpRemoteTask.abort', u'com.facebook.presto.server.HttpRemoteTask.scheduleAsyncCleanupRequest', u'com.facebook.presto.server.HttpRemoteTask'];5663;inserted
